label,text
ask_the_equipment_in_branch,Can you tell me how many tables are in D5?
ask_the_equipment_in_branch,Please tell me the total chairs in Golf.
ask_the_equipment_in_branch,Count the air conditioners in Golf.
ask_the_equipment_in_branch,Count the Air Conditioner in Walk.
ask_the_equipment_in_branch,What's the number of tables in Golf?
ask_the_equipment_in_branch,Can you tell me how many sofa are in Walk?
ask_the_equipment_in_branch,Do we have any printers in Walk? How many?
ask_the_equipment_in_branch,Show me how many tables are at D5.
ask_the_equipment_in_branch,What's the quantity of air conditioners in Drive?
ask_the_equipment_in_branch,I want to know how many chairs are in Drive.
ask_the_equipment_in_branch,Can I get the number of printers in Stroll?
ask_the_equipment_in_branch,How many air conditioners are in Golf?
ask_the_equipment_in_branch,Show me how many printers are at Golf.
ask_the_equipment_in_branch,What's the current stock of air conditioners in Stroll?
ask_the_equipment_in_branch,Can I get the number of Air Conditioner in Drive?
ask_the_equipment_in_branch,How many chairs do we have in Stroll?
ask_the_equipment_in_branch,What's the current stock of chairs in Walk?
ask_the_equipment_in_branch,Please tell me the total chairs in Stroll.
ask_the_equipment_in_branch,Do we have any air conditioners in Golf? How many?
ask_the_equipment_in_branch,Can I get the number of sofa in D5?
ask_the_equipment_in_branch,I need the chairs count in Stroll.
ask_the_equipment_in_branch,List the number of printers available in D5.
ask_the_equipment_in_branch,Fetch the total of tables in Walk.
ask_the_equipment_in_branch,Do we have any printers in Drive? How many?
ask_the_equipment_in_branch,Please tell me the total printers in Drive.
ask_the_equipment_in_branch,How many chairs are in Walk?
ask_the_equipment_in_branch,How many air conditioners do we have in Golf?
ask_the_equipment_in_branch,List the number of chairs available in Walk.
ask_the_equipment_in_branch,Find the total number of air conditioners in Walk.
ask_the_equipment_in_branch,Please tell me the total sofa in Stroll.
ask_the_equipment_in_branch,Show me how many tables are at Walk.
ask_the_equipment_in_branch,Can you tell me how many tables are in Stroll?
ask_the_equipment_in_branch,Do we have any chairs in Stroll? How many?
ask_the_equipment_in_branch,Count the chairs in Stroll.
ask_the_equipment_in_branch,I want to know how many tables are in Golf.
ask_the_equipment_in_branch,How many chairs are in Drive?
ask_the_equipment_in_branch,Please tell me the total sofa in Drive.
ask_the_equipment_in_branch,What's the current stock of air conditioners in D5?
ask_the_equipment_in_branch,Give me the total of chairs in D5.
ask_the_equipment_in_branch,I need the tables count in Drive.
ask_the_equipment_in_branch,What's the current stock of chairs in Drive?
ask_the_equipment_in_branch,What's the quantity of tables in Golf?
ask_the_equipment_in_branch,Find the total number of printers in Arkan.
ask_the_equipment_in_branch,How many air conditioners are in Stroll?
ask_the_equipment_in_branch,How many tables do we have in Golf?
ask_the_equipment_in_branch,Can you tell me how many printers are in D5?
ask_the_equipment_in_branch,Find the total number of chairs in Stroll.
ask_the_equipment_in_branch,List the number of air conditioners available in Walk.
ask_the_equipment_in_branch,Find the total number of printers in Drive.
ask_the_equipment_in_branch,What's the quantity of printers in Stroll?
ask_the_equipment_in_branch,Count the air conditioners in Stroll.
ask_the_equipment_in_branch,What's the quantity of sofa in Walk?
ask_the_equipment_in_branch,I want to know how many air conditioners are in Walk.
ask_the_equipment_in_branch,"Total sofa chargers at Drive, please."
ask_the_equipment_in_branch,How many sofa are in D5?
ask_the_equipment_in_branch,How many chairs are in Drive?
ask_the_equipment_in_branch,Give me the total of chairs in Drive.
ask_the_equipment_in_branch,I need the printers count in D5.
ask_the_equipment_in_branch,Can you tell me how many sofa are in D5?
ask_the_equipment_in_branch,What's the quantity of chairs in Stroll?
ask_the_equipment_in_branch,List the number of chairs available in Walk.
ask_the_equipment_in_branch,I want to know how many tables are in Golf.
ask_the_equipment_in_branch,Tell me the number of sofa in Drive.
ask_the_equipment_in_branch,Give me the total of air conditioners in Walk.
ask_the_equipment_in_branch,What's the current stock of printers in Arkan?
ask_the_equipment_in_branch,How many air conditioners do we have in Drive?
ask_the_equipment_in_branch,Please tell me the total printers in Walk.
ask_the_equipment_in_branch,Please tell me the total chairs in D5.
ask_the_equipment_in_branch,I need the printers count in Golf.
ask_the_equipment_in_branch,Give me the total of printers in Golf.
ask_the_equipment_in_branch,Can you tell me how many printers are in Stroll?
ask_the_equipment_in_branch,Show me how many tables are at Walk.
ask_the_equipment_in_branch,"Total sofa at Drive, please."
ask_the_equipment_in_branch,Tell me the number of air conditioners in Arkan.
ask_the_equipment_in_branch,How many chairs are in Stroll?
ask_the_equipment_in_branch,I need the printers count in Drive.
ask_the_equipment_in_branch,How many chairs do we have in Golf?
ask_the_equipment_in_branch,Count the printers in D5.
ask_the_equipment_in_branch,What's the quantity of chairs in D5?
ask_the_equipment_in_branch,I want to know how many air conditioners are in Stroll.
ask_the_equipment_in_branch,How many chairs do we have in Drive?
ask_the_equipment_in_branch,Count the chairs in Walk.
ask_the_equipment_in_branch,List the number of tables available in D5.
ask_the_equipment_in_branch,Count the air conditioners in Walk.
ask_the_equipment_in_branch,Count the printers in D5.
ask_the_equipment_in_branch,Tell me the number of tables in D5.
ask_the_equipment_in_branch,Please tell me the total chairs in Walk.
ask_the_equipment_in_branch,Tell me the number of chairs in Drive.
ask_the_equipment_in_branch,What's the current stock of tables in D5?
ask_the_equipment_in_branch,How many tables are in D5?
ask_the_equipment_in_branch,What's the current stock of air conditioners in Stroll?
ask_the_equipment_in_branch,How many tables do we have in Walk?
ask_the_equipment_in_branch,Fetch the total of air conditioners in Stroll.
ask_the_equipment_in_branch,Find the total number of sofa in Stroll.
ask_the_equipment_in_branch,What's the quantity of chairs in D5?
ask_the_equipment_in_branch,I want to know how many tables are in Drive.
ask_the_equipment_in_branch,How many tables are in D5?
ask_the_equipment_in_branch,I need the chairs count in D5.
ask_the_equipment_in_branch,Show me how many air conditioners are at Walk.
ask_the_equipment_in_branch,Tell me the number of printers in Stroll.
ask_the_equipment_in_branch,Give me the total of tables in D5.
ask_the_equipment_in_branch,List the number of tables available in Stroll.
ask_the_equipment_in_branch,Please tell me the total sofa in Stroll.
ask_the_equipment_in_branch,Count the Air Conditioner in D5.
ask_the_equipment_in_branch,Fetch the total of chairs in Golf.
ask_the_equipment_in_branch,Can you tell me how many sofa are in Walk?
ask_the_equipment_in_branch,Report the chairs count from Walk.
ask_the_equipment_in_branch,How many chairs do we have in D5?
ask_the_equipment_in_branch,How many air conditioners do we have in Drive?
ask_the_equipment_in_branch,Can I get the number of chairs in Stroll?
ask_the_equipment_in_branch,Please tell me the total printers in Stroll.
ask_the_equipment_in_branch,Can you tell me how many tables are in D5?
ask_the_equipment_in_branch,List the number of tables available in Drive.
ask_the_equipment_in_branch,I want to know how many printers are in Walk.
ask_the_equipment_in_branch,I need the tables count in Golf.
ask_the_equipment_in_branch,I need the chairs count in Stroll.
ask_the_equipment_in_branch,Count the printers in Walk.
ask_the_equipment_in_branch,Please tell me the total printers in Walk.
ask_the_equipment_in_branch,How many tables do we have in Stroll?
ask_the_equipment_in_branch,"Total tables at Walk, please."
ask_the_equipment_in_branch,Tell me the number of air conditioners in Golf.
ask_the_equipment_in_branch,Give me the total of sofa in Golf.
ask_the_equipment_in_branch,Find the total number of air conditioners in D5.
